query;name;rubrics;address;phones;whatsapp_candidate;whatsapp_confirmed;email;website;socials;rating;review_count;lat;lon;id
салон красоты;Mn studio, студия красоты;Визажисты, Оформление бровей и ресниц, Эпиляция, Парикмахерские услуги, Массажист, Ногтевой сервис, Перманентный макияж, Услуги пирсинга;микрорайон Думан-2, 57/2;+77786012874;+77786012874;yes;;;instagram:https://instagram.com/marzhan_beauty_studio__ whatsapp:https://wa.me/77786012874;4.8;154;43.289041;77.005907;70000001080483651_qxw9nno27B884A3A258676BB7927758vbgpG51578G7G3J3H81J7B88At5473G65A8117G3011013GJHGI3Hk7uvwpq628J1A062H336HG2GGG1H
салон красоты;Sen Sulu beauty studio, студия красоты;Визажисты, Ногтевой сервис, Оформление бровей и ресниц, Эпиляция, Косметолог, Парикмахерские услуги;микрорайон Жетысу-4, 12;+77072327978;+77072327978;yes;;;instagram:https://instagram.com/sensulu.studio whatsapp:https://wa.me/77072327978;4.8;116;43.218195;76.83823;70000001093323358_qxw9nno27B884A3B542646BB7939758vbgpG51578G7G3J3H81J7B88At5473G65A8117G3011013GJHGI3Hk7uvwpq628J1A069H337HG2GGG1H
салон красоты;Nikaeva Beauty Studio, салон красоты;Ногтевой сервис, Парикмахерские услуги, Обучение мастеров для салонов красоты;проспект Гагарина, 186/1;+77023066688;+77023066688;yes;;http://dikidi.net/2014562;instagram:https://instagram.com/nikaeva_beautystudio whatsapp:https://wa.me/77023066688;4.9;73;43.231099;76.896494;70000001111020496_pqxw9n1578G23H8301I2GGG0758vbg73G6G505A81131235Awpqt54628J1A7G7G3J1J7906nok7uv7B884A1013437H338HHHGJHG3I6736g1
салон красоты;Ai Korkem Beauty, салон красоты;Визажисты, Ногтевой сервис, Эпиляция, Парикмахерские услуги, Оформление бровей и ресниц, Косметолог, Массажист, Перманентный макияж;улица Асыл Арман, 10;+77079718455;+77079718455;yes;;;instagram:https://instagram.com/ai_korkem_beauty whatsapp:https://wa.me/77079718455;4.9;270;43.230593;76.752727;70000001104787230_qxw9nno27B884A42688A36BB7999758vbgpG51578G7G3J3H81J7B88At5473G65A8117G3011013GJHGI3Hk7uvwpq628J1A041H339HG2GGG1H
салон красоты;Noor beauty, салон красоты;Визажисты, Парикмахерские услуги, Ногтевой сервис, Косметолог, Оформление бровей и ресниц, Эпиляция;Утепова улица, 31 блок 17;+77077664941;+77077664941;yes;;http://zapis.kz/noor;instagram:https://instagram.com/noor_beautyalmaty whatsapp:https://wa.me/77077664941;4.9;115;43.219744;76.887876;70000001111540614_qxw9nno27B884A43364376BB7935758vbgpG51578G7G3J3H81J7B88At5473G65A8117G3011013GJHGI3Hk7uvwpq628J1A025H33AHG2GGG1H
салон красоты;MIA Nails Cafe, салон красоты;Визажисты, Парикмахерские услуги, Ногтевой сервис, Оформление бровей и ресниц, Обучение мастеров для салонов красоты;улица Мауленова, 129;+77771606036;+77771606036;yes;mia_nails_cafe@outlook.com;http://zapis.kz/mia-nails-cafe;instagram:https://instagram.com/mia_nails_cafe whatsapp:https://wa.me/77771606036;5;411;43.243185;76.935626;70000001075295940_qxw9nno27B884A397398A6BB79c9758vbgpG51578G7G3J3H81J7B88At5473G65A8117G3011013GJHGI3Hk7uvwpq628J1A051H33BHG2GGG1H
салон красоты;BarberKids & Family, салон;Ногтевой сервис, Парикмахерские услуги, Детские парикмахерские, Эпиляция, Оформление бровей и ресниц, Визажисты;Утепова улица, 31 блок 5;+77022882219;+77022882219;yes;;;instagram:https://instagram.com/barberkids_family_almaty whatsapp:https://wa.me/77022882219;5;72;43.218744;76.887325;70000001112409209_pqxw9n1578G23H8301I2GGG0758vbg73G6G505A811450C31wpqt54628J1A7G7G3J1J7906nok7uv7B884A101343AH33CHHHGJHG3I673639
салон красоты;Beautylab_caramel, студия ногтей;Оформление бровей и ресниц, Ногтевой сервис, Обучение мастеров для салонов красоты, Парикмахерские услуги;улица Ауэзова, 37;+77775813036;+77775813036;yes;askaralina@mail.ru;;instagram:https://instagram.com/alinanails.kz whatsapp:https://wa.me/77775813036;5;214;43.247147;76.902659;70000001049255165_qxw9nno27B884A36B3582H442476758vbgpG51578G7G3J3H81J34067t5473G65A8117G3011013GJHGII2k7uvwpq628J1A076H343H5G2GGH12c
салон красоты;LakiU Nail Bar, студия красоты;Визажисты, Ногтевой сервис, Парикмахерские услуги, Оформление бровей и ресниц, Эпиляция;Атагельды Исмаилова улица, 58/1;+77066164625;+77066164625;yes;aumynailbar@gmail.com;http://zapis.kz/lakiyu;instagram:https://instagram.com/lakiu_nailbar whatsapp:https://wa.me/77066164625;4.8;240;43.316655;77.031877;70000001095050340_qxw9nno27B884A3B715346BB79ec758vbgpG51578G7G3J3H81J7B88At5473G65A8117G3011013GJHGI3Hk7uvwpq628J1A051H344HG2GGG1H
салон красоты;SAHAR & VOSK, сеть студий эстетики лица, тела и ногтей;Косметолог, Эпиляция, Обучение мастеров для салонов красоты, Ногтевой сервис;улица Розыбакиева, 247 блок 2;+77015277788;+77015277788;yes;almaty@saharvosk.ru;http://saharvosk.ru/almaty;facebook:https://facebook.com/saharvoskalmaty instagram:https://instagram.com/saharvosk_almaty whatsapp:https://wa.me/77015277788;5;2138;43.204313;76.893786;70000001032892323_pqxw9n1578G23H83014GGG0G758vbg73G6G505A811499543wpqt54628J1A7G7G3J1J882Jnok7uv7B884A1013354H345HHHGJH1I86374
салон красоты;KuZe Style №1, салон красоты;Визажисты, Парикмахерские услуги, Ногтевой сервис, Косметолог, Услуги загара, Услуги пирсинга, Обучение мастеров для салонов красоты, Оформление бровей и ресниц, Перманентный макияж, Подолог, Эпиляция;улица Тынышбаева, 3;+77272214074 +77475787696 +77476231288;+77475787696;yes;kuzekz@mail.ru;http://taplink.cc/kuze_almaty;instagram:https://instagram.com/kuze_almaty whatsapp:https://wa.me/77475787696;4.9;666;43.339072;76.950128;9429940000902381_pqxw9n1578G23HA72AI2GGG0758vbg73G6G505A811B12692wpqt54628J1A7G7G3JG8AB5Bnok7uv7B884AA41232H326J2HHGJHG3I69B8A37
салон красоты;Ulzhanna beauty;Парикмахерские услуги;проспект Гагарина, 100;+77476334946;+77476334946;yes;;;instagram:https://instagram.com/Ulzhanna_beauty whatsapp:https://wa.me/77476334946;4.9;80;43.240689;76.894756;70000001068606597_pqxw9n1578G23H83014GGG0G758vbg73G6G505A811A7096Awpqt54628J1A7G7G3J1J535Jnok7uv7B884A1013388H347HHHGJH1I51665
салон красоты;Kassandra, салон красоты;Парикмахерские услуги;проспект Назарбаева, 36 блок 2;+77752319900;+77752319900;yes;;;whatsapp:https://wa.me/77752319900 instagram:https://instagram.com/kassandra._007;5;89;43.268913;76.946119;70000001106060513_pqxw9n1578G23H83014GGG0G758vbg73G6G505A811816362wpqt54628J1A7G7G3J1J535Jnok7uv7B884A1013424H348HHHGJH1I5169d
салон красоты;NORA, салон красоты;Визажисты, Парикмахерские услуги, Ногтевой сервис, Массажист, Оформление бровей и ресниц, Эпиляция, Перманентный макияж;микрорайон Дарабоз, 55;+77474240827;+77474240827;yes;;;instagram:https://instagram.com/elnora.beauty whatsapp:https://wa.me/77474240827;4.8;193;43.268542;76.820865;70000001087591542_qxw9nno27B884A3A969466BB795A758vbgpG51578G7G3J3H81J7B88At5473G65A8117G3011013GJHGI3Hk7uvwpq628J1A053H349HG2GGG1H
салон красоты;Janelle Beauty, салон красоты;Визажисты, Парикмахерские услуги, Ногтевой сервис, Оформление бровей и ресниц, Услуги пирсинга;улица Масанчи, 23/2;+77076151438;+77076151438;yes;;;instagram:https://instagram.com/hair_stylist_top whatsapp:https://wa.me/77076151438;4.9;44;43.25978;76.927816;70000001103343541_qxw9nno27B884A42544666BB7958758vbgpG51578G7G3J3H81J7B88At5473G65A8117G3011013GJHGI3Hk7uvwpq628J1A052H34AHG2GGG1H
салон красоты;Delete studio, салон красоты;Оформление бровей и ресниц, Эпиляция, Ногтевой сервис;улица Кабанбай батыра, 87;+77782008153;+77782008153;yes;;;instagram:https://instagram.com/delete_almaty whatsapp:https://wa.me/77782008153;5;366;43.250096;76.943039;70000001069105926_qxw9nno27B884A38B208AH442476758vbgpG51578G7G3J3H81J34067t5473G65A8117G3011013GJHGII2k7uvwpq628J1A037H34BH5G2GGH113
салон красоты;Nail Studio OKS, ногтевая студия;Ногтевой сервис;6-й микрорайон, 56;+77772868728 +77019880408;+77772868728;yes;nina.b7@mail.ru;;instagram:https://instagram.com/nail_studio_oks whatsapp:https://wa.me/77772868728;4.9;19;43.222838;76.858931;70000001094200209_pqxw9n1578G23H8301I2GGG0758vbg73G6G505A811630331wpqt54628J1A7G7G3J1J7906nok7uv7B884A10133BAH34CHHHGJHG3I673684
салон красоты;SHYNARYM BEAUTY, студия;Оформление бровей и ресниц, Эпиляция;улица Толе би, 286/4;+77056037451;+77056037451;yes;erahanshynar@gmail.com;;instagram:https://instagram.com/shynarym_beauty whatsapp:https://wa.me/77056037451;4.9;1466;43.247891;76.868574;70000001060711576_qxw9nno27B884A3828146H442476758vbgpG51578G7G3J3H81J34067t5473G65A8117G3011013GJHGII2k7uvwpq628J1A087H353H5G2GGH192
салон красоты;Milana, салон красоты;Визажисты, Парикмахерские услуги, Ногтевой сервис, Косметолог, Оформление бровей и ресниц, Эпиляция, Мануальный терапевт, Перманентный макияж;улица Хмельницкого, 24/1;+77272579657 +77074043901;+77074043901;yes;gunai1987@mail.ru;;instagram:https://instagram.com/milana_salon_krasott whatsapp:https://wa.me/77074043901;4.9;297;43.322338;76.965257;70000001019063965_qxw9nno27B884A33B166A6BB79A4758vbgpG51578G7G3J3H81J7B88At5473G65A8117G3011013GJHGI3Hk7uvwpq628J1A076H354HG2GGG1H
салон красоты;Cinema, студия красоты;Оформление бровей и ресниц, Парикмахерские услуги, Тату-услуги, Услуги загара, Ногтевой сервис, Услуги пирсинга, Перманентный макияж;улица Жарокова, 153/50а;+77719810281 +77273952206 +77772023045 +77772317508;+77719810281;yes;3285213@mail.ru;;instagram:https://instagram.com/salon.cinema whatsapp:https://wa.me/77719810281 whatsapp:https://wa.me/77772023045 whatsapp:https://wa.me/77772317508;4.9;228;43.234945;76.899726;9429940000786367_qxw9nno27B884A3299667243567c758vbgpG51578G7G3J3HAG433387t5473G65A8117G72AA412GJHGI3Hk7uvwpq628J1A08H335J2G2GGG1Hb
салон красоты;Edem beautygarden, салон красоты;Оформление бровей и ресниц, Парикмахерские услуги, Ногтевой сервис, Эпиляция, Массажист;улица Басенова, 10/1;+77071582886;+77071582886;yes;;http://Zapis.kz/salon/1765;instagram:https://instagram.com/edembeautygarden whatsapp:https://wa.me/77071582886;5;187;43.221738;76.895179;70000001041438243_qxw9nno27B884A36353B3H442476758vbgpG51578G7G3J3H81J34067t5473G65A8117G3011013GJHGII2k7uvwpq628J1A054H356H5G2GGH172
салон красоты;BB.almaty, салон красоты;Визажисты, Парикмахерские услуги, Ногтевой сервис, Косметолог, Эпиляция, Массажист, Оформление бровей и ресниц;12-й микрорайон, 20а;+77073068038;+77073068038;yes;bb-almaty@mail.ru;;instagram:https://instagram.com/bbeauty.almaty whatsapp:https://wa.me/77073068038;4.4;109;43.220475;76.8671;70000001031953505_qxw9nno27B884A353A5666BB7957758vbgpG51578G7G3J3H81J7B88At5473G65A8117G3011013GJHGI3Hk7uvwpq628J1A016H357HG2GGG1H
салон красоты;Eyeshine, салон красоты;Оформление бровей и ресниц;проспект Абая, 164/1 блок 2/1;+77087085722 +77760899256;+77760899256;yes;;;instagram:https://instagram.com/eyeshine_salon_almaty whatsapp:https://wa.me/77760899256;4.7;321;43.237027;76.880718;70000001110668962_qxw9nno27B884A43276BAH442476758vbgpG51578G7G3J3H81J34067t5473G65A8117G3011013GJHGII2k7uvwpq628J1A073H358H5G2GGH15c
салон красоты;Viva, салон красоты;Визажисты, Парикмахерские услуги, Ногтевой сервис, Оформление бровей и ресниц, Косметолог, Эпиляция, Массажист, Подолог, Перманентный макияж;проспект Сейфуллина, 483;+77273440416 +77023440416;+77023440416;yes;;;instagram:https://instagram.com/viva_megapark whatsapp:https://wa.me/77023440416;4.8;1152;43.263396;76.928887;70000001018942310_qxw9nno27B884A33AA4546BB79de758vbgpG51578G7G3J3H81J7B88At5473G65A8117G3011013GJHGI3Hk7uvwpq628J1A021H359HG2GGG1H
